file,class,method,constructor,line,cbo,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/opennlp-similarity/src/main/java/opennlp/tools/textsimilarity/ParseTreeChunk.java,opennlp.tools.textsimilarity.ParseTreeChunk,isASubChunk/1[opennlp.tools.textsimilarity.ParseTreeChunk],false,351,1,17,5,33,4,10,1,5,1,1,2,0,0,0,2,3,16,1,2,0,0,0,24,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/opennlp-similarity/src/main/java/opennlp/tools/textsimilarity/ParseTreeChunk.java,opennlp.tools.textsimilarity.ParseTreeChunk,setParseTreeMatcher/1[opennlp.tools.textsimilarity.ParseTreeMatcher],false,158,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/opennlp-similarity/src/main/java/opennlp/tools/textsimilarity/ParseTreeChunk.java,opennlp.tools.textsimilarity.ParseTreeChunk,setEndPos/1[int],false,129,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/opennlp-similarity/src/main/java/opennlp/tools/textsimilarity/ParseTreeChunk.java,opennlp.tools.textsimilarity.ParseTreeChunk,setParseTreeNodes/1[java.util.List<opennlp.tools.parse_thicket.ParseTreeNode>],false,57,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/opennlp-similarity/src/main/java/opennlp/tools/textsimilarity/ParseTreeChunk.java,opennlp.tools.textsimilarity.ParseTreeChunk,"ParseTreeChunk/3[java.lang.String,java.lang.String[],java.lang.String[]]",true,95,0,3,1,11,0,0,3,1,0,0,2,0,0,0,0,0,3,0,1,0,0,0,11,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/opennlp-similarity/src/main/java/opennlp/tools/textsimilarity/ParseTreeChunk.java,opennlp.tools.textsimilarity.ParseTreeChunk,buildChunks/1[java.util.List<opennlp.tools.textsimilarity.LemmaPair>],false,176,2,9,11,26,1,5,1,11,1,1,3,1,0,0,2,1,5,0,4,0,0,0,18,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/opennlp-similarity/src/main/java/opennlp/tools/textsimilarity/ParseTreeChunk.java,opennlp.tools.textsimilarity.ParseTreeChunk,getPOSs/0,false,552,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/opennlp-similarity/src/main/java/opennlp/tools/textsimilarity/ParseTreeChunk.java,opennlp.tools.textsimilarity.ParseTreeChunk,setMainPOS/1[java.lang.String],false,536,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/opennlp-similarity/src/main/java/opennlp/tools/textsimilarity/ParseTreeChunk.java,opennlp.tools.textsimilarity.ParseTreeChunk,compareTo/1[opennlp.tools.textsimilarity.ParseTreeChunk],false,451,1,2,0,4,2,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,6,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/opennlp-similarity/src/main/java/opennlp/tools/textsimilarity/ParseTreeChunk.java,opennlp.tools.textsimilarity.ParseTreeChunk,getGeneralizationListReducer/0,false,149,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/opennlp-similarity/src/main/java/opennlp/tools/textsimilarity/ParseTreeChunk.java,opennlp.tools.textsimilarity.ParseTreeChunk,setLemmaFormManager/1[opennlp.tools.textsimilarity.LemmaFormManager],false,145,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/opennlp-similarity/src/main/java/opennlp/tools/textsimilarity/ParseTreeChunk.java,opennlp.tools.textsimilarity.ParseTreeChunk,"ParseTreeChunk/4[java.util.List<java.lang.String>,java.util.List<java.lang.String>,int,int]",true,83,0,1,0,6,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/opennlp-similarity/src/main/java/opennlp/tools/textsimilarity/ParseTreeChunk.java,opennlp.tools.textsimilarity.ParseTreeChunk,isASubChunk_OLD/1[opennlp.tools.textsimilarity.ParseTreeChunk],false,335,1,6,4,9,3,3,1,4,1,1,1,0,0,1,0,1,3,0,2,0,0,0,17,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/opennlp-similarity/src/main/java/opennlp/tools/textsimilarity/ParseTreeChunk.java,opennlp.tools.textsimilarity.ParseTreeChunk,equalsTo/1[opennlp.tools.textsimilarity.ParseTreeChunk],false,402,1,6,4,9,3,3,1,4,1,1,1,2,0,1,0,1,3,0,2,0,0,0,12,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/opennlp-similarity/src/main/java/opennlp/tools/textsimilarity/ParseTreeChunk.java,opennlp.tools.textsimilarity.ParseTreeChunk,getParseTreeNodes/0,false,53,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/opennlp-similarity/src/main/java/opennlp/tools/textsimilarity/ParseTreeChunk.java,opennlp.tools.textsimilarity.ParseTreeChunk,ParseTreeChunk/0,true,61,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/opennlp-similarity/src/main/java/opennlp/tools/textsimilarity/ParseTreeChunk.java,opennlp.tools.textsimilarity.ParseTreeChunk,"ParseTreeChunk/3[java.lang.String,java.util.List<java.lang.String>,java.util.List<java.lang.String>]",true,110,0,1,0,5,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/opennlp-similarity/src/main/java/opennlp/tools/textsimilarity/ParseTreeChunk.java,opennlp.tools.textsimilarity.ParseTreeChunk,toWordOnlyString/0,false,442,0,2,3,7,1,2,0,3,0,0,1,0,0,0,2,1,3,1,1,0,0,0,6,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/opennlp-similarity/src/main/java/opennlp/tools/textsimilarity/SentencePairMatchResult.java,opennlp.tools.textsimilarity.SentencePairMatchResult,setImperativeVerb/1[boolean],false,58,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/opennlp-similarity/src/main/java/opennlp/tools/textsimilarity/SentencePairMatchResult.java,opennlp.tools.textsimilarity.SentencePairMatchResult,getResForMinedSent1/0,false,38,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/opennlp-similarity/src/main/java/opennlp/tools/textsimilarity/SentencePairMatchResult.java,opennlp.tools.textsimilarity.SentencePairMatchResult,isImperativeVerb/0,false,54,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/opennlp-similarity/src/main/java/opennlp/tools/textsimilarity/SentencePairMatchResult.java,opennlp.tools.textsimilarity.SentencePairMatchResult,setMatchResult/1[java.util.List<java.util.List<opennlp.tools.textsimilarity.ParseTreeChunk>>],false,34,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/opennlp-similarity/src/main/java/opennlp/tools/textsimilarity/SentencePairMatchResult.java,opennlp.tools.textsimilarity.SentencePairMatchResult,isVerbExists/0,false,46,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/opennlp-similarity/src/main/java/opennlp/tools/textsimilarity/SentencePairMatchResult.java,opennlp.tools.textsimilarity.SentencePairMatchResult,setVerbExists/1[boolean],false,50,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/opennlp-similarity/src/main/java/opennlp/tools/textsimilarity/SentencePairMatchResult.java,opennlp.tools.textsimilarity.SentencePairMatchResult,setResForMinedSent1/1[java.util.List<opennlp.tools.textsimilarity.LemmaPair>],false,42,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/opennlp-similarity/src/main/java/opennlp/tools/textsimilarity/SentencePairMatchResult.java,opennlp.tools.textsimilarity.SentencePairMatchResult,"SentencePairMatchResult/2[java.util.List<java.util.List<opennlp.tools.textsimilarity.ParseTreeChunk>>,java.util.List<opennlp.tools.textsimilarity.LemmaPair>]",true,69,2,12,9,18,0,0,2,9,0,0,2,0,0,1,4,6,7,0,2,0,0,0,17,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/opennlp-similarity/src/main/java/opennlp/tools/textsimilarity/SentencePairMatchResult.java,opennlp.tools.textsimilarity.SentencePairMatchResult,getMatchResult/0,false,30,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/opennlp-similarity/src/main/java/opennlp/tools/textsimilarity/TokenObject.java,opennlp.tools.textsimilarity.TokenObject$sortByDocFreq,"compare/2[opennlp.tools.textsimilarity.TokenObject,opennlp.tools.textsimilarity.TokenObject]",false,103,1,2,0,8,2,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,4,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/opennlp-similarity/src/main/java/opennlp/tools/textsimilarity/TokenObject.java,opennlp.tools.textsimilarity.TokenObject,isStopWord/0,false,56,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/opennlp-similarity/src/main/java/opennlp/tools/textsimilarity/TokenObject.java,opennlp.tools.textsimilarity.TokenObject,getStem/0,false,68,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/opennlp-similarity/src/main/java/opennlp/tools/textsimilarity/TokenObject.java,opennlp.tools.textsimilarity.TokenObject,getFreq/0,false,76,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/opennlp-similarity/src/main/java/opennlp/tools/textsimilarity/TokenObject.java,opennlp.tools.textsimilarity.TokenObject,getTFIDF/0,false,80,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/opennlp-similarity/src/main/java/opennlp/tools/textsimilarity/TokenObject.java,opennlp.tools.textsimilarity.TokenObject,setTFIDF/1[float],false,92,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/opennlp-similarity/src/main/java/opennlp/tools/textsimilarity/TokenObject.java,opennlp.tools.textsimilarity.TokenObject,TokenObject/0,true,35,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/opennlp-similarity/src/main/java/opennlp/tools/textsimilarity/TokenObject.java,opennlp.tools.textsimilarity.TokenObject,"TokenObject/5[java.lang.String,java.lang.String,int,int,float]",true,39,0,1,0,8,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,9,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/opennlp-similarity/src/main/java/opennlp/tools/textsimilarity/TokenObject.java,opennlp.tools.textsimilarity.TokenObject,getToken/0,false,64,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/opennlp-similarity/src/main/java/opennlp/tools/textsimilarity/TokenObject.java,opennlp.tools.textsimilarity.TokenObject,setDocFreq/1[int],false,84,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/opennlp-similarity/src/main/java/opennlp/tools/textsimilarity/TokenObject.java,opennlp.tools.textsimilarity.TokenObject,equals/1[java.lang.Object],false,97,1,1,2,3,1,0,1,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,6,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/opennlp-similarity/src/main/java/opennlp/tools/textsimilarity/TokenObject.java,opennlp.tools.textsimilarity.TokenObject,setFreq/1[int],false,88,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/opennlp-similarity/src/main/java/opennlp/tools/textsimilarity/TokenObject.java,opennlp.tools.textsimilarity.TokenObject,"TokenObject/2[java.lang.String,java.lang.String]",true,48,0,1,0,7,0,0,2,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,4,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/opennlp-similarity/src/main/java/opennlp/tools/textsimilarity/TokenObject.java,opennlp.tools.textsimilarity.TokenObject,setIsStopWord/1[boolean],false,60,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/opennlp-similarity/src/main/java/opennlp/tools/textsimilarity/TokenObject.java,opennlp.tools.textsimilarity.TokenObject,getDocFreq/0,false,72,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/opennlp-similarity/src/main/java/opennlp/tools/textsimilarity/TokenObject.java,opennlp.tools.textsimilarity.TokenObject$sortByTFIDF,"compare/2[opennlp.tools.textsimilarity.TokenObject,opennlp.tools.textsimilarity.TokenObject]",false,114,1,2,0,8,2,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,4,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/opennlp-similarity/src/main/java/opennlp/tools/textsimilarity/ParseTreeMatcher.java,opennlp.tools.textsimilarity.ParseTreeMatcher,"generalizeTwoGroupedPhrasesOLD/2[opennlp.tools.textsimilarity.ParseTreeChunk,opennlp.tools.textsimilarity.ParseTreeChunk]",false,37,2,8,7,30,1,9,2,7,0,0,1,1,0,0,1,4,10,0,3,0,0,0,26,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/opennlp-similarity/src/main/java/opennlp/tools/textsimilarity/ParseTreeMatcher.java,opennlp.tools.textsimilarity.ParseTreeMatcher,"acceptableLemmaAndPOS/2[java.lang.String,java.lang.String]",false,239,0,4,1,9,3,0,2,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,13,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/opennlp-similarity/src/main/java/opennlp/tools/textsimilarity/ParseTreeMatcher.java,opennlp.tools.textsimilarity.ParseTreeMatcher,"generalizeTwoGroupedPhrasesRandomSelectHighestScoreWithTransforms/2[opennlp.tools.textsimilarity.ParseTreeChunk,opennlp.tools.textsimilarity.ParseTreeChunk]",false,109,3,4,3,11,1,4,2,3,2,1,0,0,0,0,0,0,8,0,2,0,0,0,25,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/opennlp-similarity/src/main/java/opennlp/tools/textsimilarity/ParseTreeMatcher.java,opennlp.tools.textsimilarity.ParseTreeMatcher,"generalizeTwoGroupedPhrasesRandomSelectHighestScore/2[opennlp.tools.textsimilarity.ParseTreeChunk,opennlp.tools.textsimilarity.ParseTreeChunk]",false,135,4,25,11,74,1,23,2,11,0,0,4,8,0,6,4,17,29,2,4,0,0,0,45,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/opennlp-similarity/src/main/java/opennlp/tools/textsimilarity/ParseTreeMatcher.java,opennlp.tools.textsimilarity.ParseTreeMatcher,prepositionalNNSTransform/1[opennlp.tools.textsimilarity.ParseTreeChunk],false,75,1,12,10,17,4,6,1,10,0,0,0,0,0,1,9,15,6,8,1,0,0,0,20,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/opennlp-similarity/src/main/java/opennlp/tools/textsimilarity/ParseTreeMatcher.java,opennlp.tools.textsimilarity.ParseTreeMatcher,ParseTreeMatcher/0,true,32,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/opennlp-similarity/src/main/java/opennlp/tools/textsimilarity/ParseTreeMatcherDeterministic.java,opennlp.tools.textsimilarity.ParseTreeMatcherDeterministic,"generalizeTwoGroupedPhrasesDeterministic/2[opennlp.tools.textsimilarity.ParseTreeChunk,opennlp.tools.textsimilarity.ParseTreeChunk]",false,42,5,38,23,113,2,33,2,23,0,0,9,9,2,4,4,32,41,18,7,0,0,0,84,1,0,true
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/opennlp-similarity/src/main/java/opennlp/tools/textsimilarity/ParseTreeMatcherDeterministic.java,opennlp.tools.textsimilarity.ParseTreeMatcherDeterministic,"matchTwoSentencesGroupedChunksDeterministic/2[java.util.List<java.util.List<opennlp.tools.textsimilarity.ParseTreeChunk>>,java.util.List<java.util.List<opennlp.tools.textsimilarity.ParseTreeChunk>>]",false,219,3,12,8,26,1,6,2,8,1,1,4,2,0,0,0,3,9,0,5,0,0,0,56,1,0,true
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/opennlp-similarity/src/main/java/opennlp/tools/textsimilarity/POSManager.java,opennlp.tools.textsimilarity.POSManager,"similarPOS/2[java.lang.String,java.lang.String]",false,25,0,23,5,30,8,0,2,5,0,0,0,0,0,4,24,6,2,1,1,0,0,0,7,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/opennlp-similarity/src/main/java/opennlp/tools/textsimilarity/POSManager.java,opennlp.tools.textsimilarity.POSManager,POSManager/0,true,21,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/opennlp-similarity/src/main/java/opennlp/tools/textsimilarity/chunker2matcher/WordNode.java,opennlp.tools.textsimilarity.chunker2matcher.WordNode,main/1[java.lang.String[]],false,77,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/opennlp-similarity/src/main/java/opennlp/tools/textsimilarity/chunker2matcher/WordNode.java,opennlp.tools.textsimilarity.chunker2matcher.WordNode,getWord/0,false,34,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/opennlp-similarity/src/main/java/opennlp/tools/textsimilarity/chunker2matcher/WordNode.java,opennlp.tools.textsimilarity.chunker2matcher.WordNode,setWord/1[java.lang.String],false,38,0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/opennlp-similarity/src/main/java/opennlp/tools/textsimilarity/chunker2matcher/WordNode.java,opennlp.tools.textsimilarity.chunker2matcher.WordNode,getChildren/0,false,57,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/opennlp-similarity/src/main/java/opennlp/tools/textsimilarity/chunker2matcher/WordNode.java,opennlp.tools.textsimilarity.chunker2matcher.WordNode,getText/0,false,63,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/opennlp-similarity/src/main/java/opennlp/tools/textsimilarity/chunker2matcher/WordNode.java,opennlp.tools.textsimilarity.chunker2matcher.WordNode,"WordNode/2[java.lang.String,java.lang.String]",true,28,1,1,1,4,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/opennlp-similarity/src/main/java/opennlp/tools/textsimilarity/chunker2matcher/WordNode.java,opennlp.tools.textsimilarity.chunker2matcher.WordNode,getOrderedPOSList/0,false,81,1,1,2,5,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/opennlp-similarity/src/main/java/opennlp/tools/textsimilarity/chunker2matcher/WordNode.java,opennlp.tools.textsimilarity.chunker2matcher.WordNode,getOrderedLemmaList/0,false,88,1,1,2,5,1,1,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/opennlp-similarity/src/main/java/opennlp/tools/textsimilarity/chunker2matcher/WordNode.java,opennlp.tools.textsimilarity.chunker2matcher.WordNode,getLemma/1[boolean],false,49,0,2,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/opennlp-similarity/src/main/java/opennlp/tools/textsimilarity/chunker2matcher/WordNode.java,opennlp.tools.textsimilarity.chunker2matcher.WordNode,toStringIndented/1[int],false,68,1,1,4,6,1,2,1,4,0,0,0,0,0,0,2,0,2,0,0,0,0,0,11,1,0,false
