file,class,method,constructor,line,cbo,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/util/featuregen/PreviousTwoMapFeatureGenerator.java,opennlp.tools.util.featuregen.PreviousTwoMapFeatureGenerator,clearAdaptiveData/0,false,51,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,true
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/util/featuregen/PreviousTwoMapFeatureGenerator.java,opennlp.tools.util.featuregen.PreviousTwoMapFeatureGenerator,"createFeatures/4[java.util.List<java.lang.String>,java.lang.String[],int,java.lang.String[]]",false,35,0,2,2,5,0,0,4,2,0,0,0,0,0,0,2,2,0,2,1,0,0,0,14,1,0,true
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/util/featuregen/PreviousTwoMapFeatureGenerator.java,opennlp.tools.util.featuregen.PreviousTwoMapFeatureGenerator,"updateAdaptiveData/2[java.lang.String[],java.lang.String[]]",false,42,0,2,1,5,0,1,2,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,5,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/util/featuregen/SentenceFeatureGenerator.java,opennlp.tools.util.featuregen.SentenceFeatureGenerator,"createFeatures/4[java.util.List<java.lang.String>,java.lang.String[],int,java.lang.String[]]",false,37,0,5,1,8,0,0,4,1,0,0,0,2,0,0,2,2,0,1,1,0,0,0,11,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/util/featuregen/SentenceFeatureGenerator.java,opennlp.tools.util.featuregen.SentenceFeatureGenerator,"SentenceFeatureGenerator/2[boolean,boolean]",true,31,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/util/featuregen/AdditionalContextFeatureGenerator.java,opennlp.tools.util.featuregen.AdditionalContextFeatureGenerator,setCurrentContext/1[java.lang.String[][]],false,43,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/util/featuregen/AdditionalContextFeatureGenerator.java,opennlp.tools.util.featuregen.AdditionalContextFeatureGenerator,"createFeatures/4[java.util.List<java.lang.String>,java.lang.String[],int,java.lang.String[]]",false,31,0,4,1,8,0,1,4,1,0,0,1,2,0,0,1,1,1,1,2,0,0,0,8,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/util/featuregen/TokenFeatureGeneratorFactory.java,opennlp.tools.util.featuregen.TokenFeatureGeneratorFactory,TokenFeatureGeneratorFactory/0,true,30,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/util/featuregen/TokenFeatureGeneratorFactory.java,opennlp.tools.util.featuregen.TokenFeatureGeneratorFactory,"create/2[org.w3c.dom.Element,opennlp.tools.util.featuregen.FeatureGeneratorResourceProvider]",false,36,4,1,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/util/featuregen/TokenFeatureGeneratorFactory.java,opennlp.tools.util.featuregen.TokenFeatureGeneratorFactory,"register/1[java.util.Map<java.lang.String,opennlp.tools.util.featuregen.GeneratorFactory.XmlFeatureGeneratorFactory>]",false,41,2,1,1,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,8,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/util/featuregen/TokenFeatureGeneratorFactory.java,opennlp.tools.util.featuregen.TokenFeatureGeneratorFactory,create/0,false,46,3,1,1,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/util/featuregen/TokenFeatureGenerator.java,opennlp.tools.util.featuregen.TokenFeatureGenerator,"createFeatures/4[java.util.List<java.lang.String>,java.lang.String[],int,java.lang.String[]]",false,41,1,2,2,8,0,0,4,2,0,0,0,0,0,0,2,0,0,2,1,0,0,0,14,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/util/featuregen/TokenFeatureGenerator.java,opennlp.tools.util.featuregen.TokenFeatureGenerator,TokenFeatureGenerator/0,true,37,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/util/featuregen/TokenFeatureGenerator.java,opennlp.tools.util.featuregen.TokenFeatureGenerator,TokenFeatureGenerator/1[boolean],true,33,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/util/featuregen/POSTaggerNameFeatureGeneratorFactory.java,opennlp.tools.util.featuregen.POSTaggerNameFeatureGeneratorFactory,POSTaggerNameFeatureGeneratorFactory/0,true,37,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/util/featuregen/POSTaggerNameFeatureGeneratorFactory.java,opennlp.tools.util.featuregen.POSTaggerNameFeatureGeneratorFactory,"register/1[java.util.Map<java.lang.String,opennlp.tools.util.featuregen.GeneratorFactory.XmlFeatureGeneratorFactory>]",false,55,2,1,1,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,8,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/util/featuregen/POSTaggerNameFeatureGeneratorFactory.java,opennlp.tools.util.featuregen.POSTaggerNameFeatureGeneratorFactory,create/0,false,60,5,2,2,6,2,2,0,2,0,0,0,1,0,0,1,0,2,0,1,0,0,0,21,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/util/featuregen/POSTaggerNameFeatureGeneratorFactory.java,opennlp.tools.util.featuregen.POSTaggerNameFeatureGeneratorFactory,"create/2[org.w3c.dom.Element,opennlp.tools.util.featuregen.FeatureGeneratorResourceProvider]",false,44,5,1,2,5,1,2,2,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,19,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/util/featuregen/POSTaggerNameFeatureGeneratorFactory.java,opennlp.tools.util.featuregen.POSTaggerNameFeatureGeneratorFactory,getArtifactSerializerMapping/0,false,71,3,1,2,5,1,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,13,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/util/featuregen/AggregatedFeatureGenerator.java,opennlp.tools.util.featuregen.AggregatedFeatureGenerator,getGenerators/0,false,99,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,true
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/util/featuregen/AggregatedFeatureGenerator.java,opennlp.tools.util.featuregen.AggregatedFeatureGenerator,"updateAdaptiveData/2[java.lang.String[],java.lang.String[]]",false,86,1,2,1,5,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,14,1,0,true
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/util/featuregen/AggregatedFeatureGenerator.java,opennlp.tools.util.featuregen.AggregatedFeatureGenerator,"createFeatures/4[java.util.List<java.lang.String>,java.lang.String[],int,java.lang.String[]]",false,75,1,2,1,5,0,0,4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,15,1,0,true
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/util/featuregen/AggregatedFeatureGenerator.java,opennlp.tools.util.featuregen.AggregatedFeatureGenerator,AggregatedFeatureGenerator/1[java.util.Collection<opennlp.tools.util.featuregen.AdaptiveFeatureGenerator>],true,55,1,1,2,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/util/featuregen/AggregatedFeatureGenerator.java,opennlp.tools.util.featuregen.AggregatedFeatureGenerator,AggregatedFeatureGenerator/1[opennlp.tools.util.featuregen.AdaptiveFeatureGenerator[]],true,42,1,2,3,8,0,0,1,3,0,0,1,0,0,0,1,0,2,0,1,0,0,0,17,1,0,true
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/util/featuregen/AggregatedFeatureGenerator.java,opennlp.tools.util.featuregen.AggregatedFeatureGenerator,clearAdaptiveData/0,false,63,1,2,1,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,12,1,0,true
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/util/featuregen/AdaptiveFeatureGenerator.java,opennlp.tools.util.featuregen.AdaptiveFeatureGenerator,clearAdaptiveData/0,false,60,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,65536,0,true
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/util/featuregen/AdaptiveFeatureGenerator.java,opennlp.tools.util.featuregen.AdaptiveFeatureGenerator,"updateAdaptiveData/2[java.lang.String[],java.lang.String[]]",false,54,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,65536,0,true
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/util/featuregen/AdaptiveFeatureGenerator.java,opennlp.tools.util.featuregen.AdaptiveFeatureGenerator,"createFeatures/4[java.util.List<java.lang.String>,java.lang.String[],int,java.lang.String[]]",false,36,0,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,true
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/util/featuregen/CachedFeatureGenerator.java,opennlp.tools.util.featuregen.CachedFeatureGenerator,CachedFeatureGenerator/1[opennlp.tools.util.featuregen.AdaptiveFeatureGenerator],true,46,2,1,0,4,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,7,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/util/featuregen/CachedFeatureGenerator.java,opennlp.tools.util.featuregen.CachedFeatureGenerator,"updateAdaptiveData/2[java.lang.String[],java.lang.String[]]",false,80,1,1,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/util/featuregen/CachedFeatureGenerator.java,opennlp.tools.util.featuregen.CachedFeatureGenerator,getNumberOfCacheMisses/0,false,102,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,true
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/util/featuregen/CachedFeatureGenerator.java,opennlp.tools.util.featuregen.CachedFeatureGenerator,getNumberOfCacheHits/0,false,93,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,true
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/util/featuregen/CachedFeatureGenerator.java,opennlp.tools.util.featuregen.CachedFeatureGenerator,clearAdaptiveData/0,false,84,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/util/featuregen/CachedFeatureGenerator.java,opennlp.tools.util.featuregen.CachedFeatureGenerator,getCachedFeatureGenerator/0,false,113,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/util/featuregen/CachedFeatureGenerator.java,opennlp.tools.util.featuregen.CachedFeatureGenerator,CachedFeatureGenerator/1[opennlp.tools.util.featuregen.AdaptiveFeatureGenerator[]],true,41,3,1,0,4,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,7,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/util/featuregen/CachedFeatureGenerator.java,opennlp.tools.util.featuregen.CachedFeatureGenerator,toString/0,false,107,0,2,1,3,1,0,0,1,0,0,0,0,0,2,3,2,0,3,0,0,0,0,9,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/util/featuregen/CachedFeatureGenerator.java,opennlp.tools.util.featuregen.CachedFeatureGenerator,"createFeatures/4[java.util.List<java.lang.String>,java.lang.String[],int,java.lang.String[]]",false,52,1,3,5,20,1,1,4,5,0,0,0,2,0,0,0,0,3,0,2,0,0,0,15,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/util/featuregen/PreviousMapFeatureGeneratorFactory.java,opennlp.tools.util.featuregen.PreviousMapFeatureGeneratorFactory,PreviousMapFeatureGeneratorFactory/0,true,34,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/util/featuregen/PreviousMapFeatureGeneratorFactory.java,opennlp.tools.util.featuregen.PreviousMapFeatureGeneratorFactory,"register/1[java.util.Map<java.lang.String,opennlp.tools.util.featuregen.GeneratorFactory.XmlFeatureGeneratorFactory>]",false,45,2,1,1,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,8,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/util/featuregen/PreviousMapFeatureGeneratorFactory.java,opennlp.tools.util.featuregen.PreviousMapFeatureGeneratorFactory,"create/2[org.w3c.dom.Element,opennlp.tools.util.featuregen.FeatureGeneratorResourceProvider]",false,40,4,1,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/util/featuregen/PreviousMapFeatureGeneratorFactory.java,opennlp.tools.util.featuregen.PreviousMapFeatureGeneratorFactory,create/0,false,50,2,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/util/featuregen/DictionaryFeatureGenerator.java,opennlp.tools.util.featuregen.DictionaryFeatureGenerator,"DictionaryFeatureGenerator/2[java.lang.String,opennlp.tools.dictionary.Dictionary]",true,42,2,1,1,3,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/util/featuregen/DictionaryFeatureGenerator.java,opennlp.tools.util.featuregen.DictionaryFeatureGenerator,DictionaryFeatureGenerator/1[opennlp.tools.dictionary.Dictionary],true,38,1,1,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/util/featuregen/DictionaryFeatureGenerator.java,opennlp.tools.util.featuregen.DictionaryFeatureGenerator,"setDictionary/2[java.lang.String,opennlp.tools.dictionary.Dictionary]",false,50,3,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/util/featuregen/DictionaryFeatureGenerator.java,opennlp.tools.util.featuregen.DictionaryFeatureGenerator,setDictionary/1[opennlp.tools.dictionary.Dictionary],false,46,2,1,1,3,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/util/featuregen/DictionaryFeatureGenerator.java,opennlp.tools.util.featuregen.DictionaryFeatureGenerator,"createFeatures/4[java.util.List<java.lang.String>,java.lang.String[],int,java.lang.String[]]",false,54,1,1,1,3,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/util/featuregen/TokenClassFeatureGenerator.java,opennlp.tools.util.featuregen.TokenClassFeatureGenerator,TokenClassFeatureGenerator/1[boolean],true,39,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/util/featuregen/TokenClassFeatureGenerator.java,opennlp.tools.util.featuregen.TokenClassFeatureGenerator,"createFeatures/4[java.util.List<java.lang.String>,java.lang.String[],int,java.lang.String[]]",false,43,2,2,3,7,0,1,4,3,0,0,0,0,0,0,3,0,1,2,1,0,0,0,25,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/util/featuregen/TokenClassFeatureGenerator.java,opennlp.tools.util.featuregen.TokenClassFeatureGenerator,TokenClassFeatureGenerator/0,true,35,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/util/featuregen/ArtifactToSerializerMapper.java,opennlp.tools.util.featuregen.ArtifactToSerializerMapper,getArtifactSerializerMapping/0,false,26,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/util/featuregen/DocumentBeginFeatureGenerator.java,opennlp.tools.util.featuregen.DocumentBeginFeatureGenerator,"createFeatures/4[java.util.List<java.lang.String>,java.lang.String[],int,java.lang.String[]]",false,27,0,4,1,8,0,0,4,1,0,0,0,3,0,0,1,1,1,0,1,0,0,0,9,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/util/featuregen/DocumentBeginFeatureGenerator.java,opennlp.tools.util.featuregen.DocumentBeginFeatureGenerator,clearAdaptiveData/0,false,39,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/util/featuregen/PreviousMapFeatureGenerator.java,opennlp.tools.util.featuregen.PreviousMapFeatureGenerator,clearAdaptiveData/0,false,49,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,true
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/util/featuregen/PreviousMapFeatureGenerator.java,opennlp.tools.util.featuregen.PreviousMapFeatureGenerator,"createFeatures/4[java.util.List<java.lang.String>,java.lang.String[],int,java.lang.String[]]",false,32,0,1,2,3,0,0,4,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/util/featuregen/PreviousMapFeatureGenerator.java,opennlp.tools.util.featuregen.PreviousMapFeatureGenerator,"updateAdaptiveData/2[java.lang.String[],java.lang.String[]]",false,39,0,2,1,5,0,1,2,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,15,1,0,true
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/util/featuregen/SentenceFeatureGeneratorFactory.java,opennlp.tools.util.featuregen.SentenceFeatureGeneratorFactory,"register/1[java.util.Map<java.lang.String,opennlp.tools.util.featuregen.GeneratorFactory.XmlFeatureGeneratorFactory>]",false,56,2,1,1,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,8,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/util/featuregen/SentenceFeatureGeneratorFactory.java,opennlp.tools.util.featuregen.SentenceFeatureGeneratorFactory,create/0,false,61,4,1,2,4,1,1,0,2,0,0,0,0,0,0,3,0,1,0,0,0,0,0,12,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/util/featuregen/SentenceFeatureGeneratorFactory.java,opennlp.tools.util.featuregen.SentenceFeatureGeneratorFactory,SentenceFeatureGeneratorFactory/0,true,33,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/util/featuregen/SentenceFeatureGeneratorFactory.java,opennlp.tools.util.featuregen.SentenceFeatureGeneratorFactory,"create/2[org.w3c.dom.Element,opennlp.tools.util.featuregen.FeatureGeneratorResourceProvider]",false,39,4,3,3,9,1,4,2,3,0,0,0,2,0,0,2,2,6,0,1,0,0,0,12,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/util/featuregen/StringPattern.java,opennlp.tools.util.featuregen.StringPattern,digits/0,false,195,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,true
